t,x,u
0.066000,0.000000,-0.005381
0.066000,0.100000,0.052813
0.066000,0.200000,0.104421
0.066000,0.300000,0.144645
0.066000,0.400000,0.170589
0.066000,0.500000,0.179134
0.066000,0.600000,0.170450
0.066000,0.700000,0.144325
0.066000,0.800000,0.103846
0.066000,0.900000,0.051862
0.066000,1.000000,-0.006870
0.071500,0.000000,-0.005559
0.071500,0.100000,0.050412
0.071500,0.200000,0.099766
0.071500,0.300000,0.138672
0.071500,0.400000,0.163065
0.071500,0.500000,0.171759
0.071500,0.600000,0.162903
0.071500,0.700000,0.138311
0.071500,0.800000,0.099124
0.071500,0.900000,0.049372
0.071500,1.000000,-0.007155
0.077000,0.000000,-0.005832
0.077000,0.100000,0.048054
0.077000,0.200000,0.095686
0.077000,0.300000,0.132631
0.077000,0.400000,0.156537
0.077000,0.500000,0.164268
0.077000,0.600000,0.156355
0.077000,0.700000,0.132225
0.077000,0.800000,0.094980
0.077000,0.900000,0.046927
0.077000,1.000000,-0.007541
0.082500,0.000000,-0.005992
0.082500,0.100000,0.045957
0.082500,0.200000,0.091535
0.082500,0.300000,0.127462
0.082500,0.400000,0.149808
0.082500,0.500000,0.157886
0.082500,0.600000,0.149603
0.082500,0.700000,0.127014
0.082500,0.800000,0.090763
0.082500,0.900000,0.044740
0.082500,1.000000,-0.007807
0.088000,0.000000,-0.006274
0.088000,0.100000,0.043856
0.088000,0.200000,0.088014
0.088000,0.300000,0.122055
0.088000,0.400000,0.144188
0.088000,0.500000,0.151170
0.088000,0.600000,0.143962
0.088000,0.700000,0.121562
0.088000,0.800000,0.087176
0.088000,0.900000,0.042554
0.088000,1.000000,-0.008203
0.093500,0.000000,-0.006414
0.093500,0.100000,0.042035
0.093500,0.200000,0.084298
0.093500,0.300000,0.117629
0.093500,0.400000,0.138143
0.093500,0.500000,0.145708
0.093500,0.600000,0.137895
0.093500,0.700000,0.117093
0.093500,0.800000,0.083395
0.093500,0.900000,0.040643
0.093500,1.000000,-0.008447
0.099000,0.000000,-0.006713
0.099000,0.100000,0.040156
0.099000,0.200000,0.081294
0.099000,0.300000,0.112763
0.099000,0.400000,0.133370
0.099000,0.500000,0.139653
0.099000,0.600000,0.133100
0.099000,0.700000,0.112183
0.099000,0.800000,0.080323
0.099000,0.900000,0.038680
0.099000,1.000000,-0.008860
0.104500,0.000000,-0.006831
0.104500,0.100000,0.038588
0.104500,0.200000,0.077945
0.104500,0.300000,0.109032
0.104500,0.400000,0.127901
0.104500,0.500000,0.135057
0.104500,0.600000,0.127609
0.104500,0.700000,0.108408
0.104500,0.800000,0.076912
0.104500,0.900000,0.037021
0.104500,1.000000,-0.009081
0.110000,0.000000,-0.007154
0.110000,0.100000,0.036898
0.110000,0.200000,0.075426
0.110000,0.300000,0.104617
0.110000,0.400000,0.123928
0.110000,0.500000,0.129549
0.110000,0.600000,0.123614
0.110000,0.700000,0.103950
0.110000,0.800000,0.074324
0.110000,0.900000,0.035249
0.110000,1.000000,-0.009519
0.115500,0.000000,-0.007245
0.115500,0.100000,0.035565
0.115500,0.200000,0.072381
0.115500,0.300000,0.101548
0.115500,0.400000,0.118928
0.115500,0.500000,0.125779
0.115500,0.600000,0.118593
0.115500,0.700000,0.100836
0.115500,0.800000,0.071217
0.115500,0.900000,0.033823
0.115500,1.000000,-0.009711
0.121000,0.000000,-0.007600
0.121000,0.100000,0.034034
0.121000,0.200000,0.070325
0.121000,0.300000,0.097491
0.121000,0.400000,0.115727
0.121000,0.500000,0.120705
0.121000,0.600000,0.115369
0.121000,0.700000,0.096738
0.121000,0.800000,0.069091
0.121000,0.900000,0.032212
0.121000,1.000000,-0.010182
0.126500,0.000000,-0.007657
0.126500,0.100000,0.032921
0.126500,0.200000,0.067517
0.126500,0.300000,0.095065
0.126500,0.400000,0.111086
0.126500,0.500000,0.117739
0.126500,0.600000,0.110707
0.126500,0.700000,0.094266
0.126500,0.800000,0.066224
0.126500,0.900000,0.031005
0.126500,1.000000,-0.010338
0.132000,0.000000,-0.008054
0.132000,0.100000,0.031518
0.132000,0.200000,0.065912
0.132000,0.300000,0.091271
0.132000,0.400000,0.108645
0.132000,0.500000,0.112979
0.132000,0.600000,0.108243
0.132000,0.700000,0.090432
0.132000,0.800000,0.064548
0.132000,0.900000,0.029523
0.132000,1.000000,-0.010854
0.137500,0.000000,-0.008067
0.137500,0.100000,0.030617
0.137500,0.200000,0.063275
0.137500,0.300000,0.089487
0.137500,0.400000,0.104245
0.137500,0.500000,0.110818
0.137500,0.600000,0.103824
0.137500,0.700000,0.088599
0.137500,0.800000,0.061853
0.137500,0.900000,0.028526
0.137500,1.000000,-0.010965
0.143000,0.000000,-0.008520
0.143000,0.100000,0.029310
0.143000,0.200000,0.062122
0.143000,0.300000,0.085855
0.143000,0.400000,0.102575
0.143000,0.500000,0.106244
0.143000,0.600000,0.102129
0.143000,0.700000,0.084930
0.143000,0.800000,0.060626
0.143000,0.900000,0.027143
0.143000,1.000000,-0.011538
0.148500,0.000000,-0.008477
0.148500,0.100000,0.028618
0.148500,0.200000,0.059581
0.148500,0.300000,0.084726
0.148500,0.400000,0.098290
0.148500,0.500000,0.104911
0.148500,0.600000,0.097825
0.148500,0.700000,0.083750
0.148500,0.800000,0.058030
0.148500,0.900000,0.026352
0.148500,1.000000,-0.011591
0.154000,0.000000,-0.008999
0.154000,0.100000,0.027374
0.154000,0.200000,0.058895
0.154000,0.300000,0.081145
0.154000,0.400000,0.097425
0.154000,0.500000,0.100381
0.154000,0.600000,0.096935
0.154000,0.700000,0.080134
0.154000,0.800000,0.057267
0.154000,0.900000,0.025035
0.154000,1.000000,-0.012238
0.159500,0.000000,-0.008885
0.159500,0.100000,0.026894
0.159500,0.200000,0.056370
0.159500,0.300000,0.080710
0.159500,0.400000,0.093111
0.159500,0.500000,0.099929
0.159500,0.600000,0.092604
0.159500,0.700000,0.079646
0.159500,0.800000,0.054690
0.159500,0.900000,0.024451
0.159500,1.000000,-0.012216
0.165000,0.000000,-0.009496
0.165000,0.100000,0.025677
0.165000,0.200000,0.056180
0.165000,0.300000,0.077053
0.165000,0.400000,0.093115
0.165000,0.500000,0.095279
0.165000,0.600000,0.092581
0.165000,0.700000,0.075956
0.165000,0.800000,0.054419
0.165000,0.900000,0.023165
0.165000,1.000000,-0.012957
0.170500,0.000000,-0.009289
0.170500,0.100000,0.025419
0.170500,0.200000,0.053578
0.170500,0.300000,0.077377
0.170500,0.400000,0.088606
0.170500,0.500000,0.095795
0.170500,0.600000,0.088057
0.170500,0.700000,0.076224
0.170500,0.800000,0.051770
0.170500,0.900000,0.022797
0.170500,1.000000,-0.012838
0.176000,0.000000,-0.010014
0.176000,0.100000,0.024188
0.176000,0.200000,0.053935
0.176000,0.300000,0.073494
0.176000,0.400000,0.089579
0.176000,0.500000,0.090836
0.176000,0.600000,0.089000
0.176000,0.700000,0.072313
0.176000,0.800000,0.052040
0.176000,0.900000,0.021503
0.176000,1.000000,-0.013701
0.181500,0.000000,-0.009686
0.181500,0.100000,0.024169
0.181500,0.200000,0.051148
0.181500,0.300000,0.074675
0.181500,0.400000,0.084679
0.181500,0.500000,0.092446
0.181500,0.600000,0.084088
0.181500,0.700000,0.073432
0.181500,0.800000,0.049211
0.181500,0.900000,0.021367
0.181500,1.000000,-0.013456
0.187000,0.000000,-0.010559
0.187000,0.100000,0.022878
0.187000,0.200000,0.052125
0.187000,0.300000,0.070389
0.187000,0.400000,0.086765
0.187000,0.500000,0.086949
0.187000,0.600000,0.086141
0.187000,0.700000,0.069122
0.187000,0.800000,0.050095
0.187000,0.900000,0.020020
0.187000,1.000000,-0.014473
0.192500,0.000000,-0.010075
0.192500,0.100000,0.023126
0.192500,0.200000,0.049022
0.192500,0.300000,0.072563
0.192500,0.400000,0.081236
0.192500,0.500000,0.089835
0.192500,0.600000,0.080602
0.192500,0.700000,0.071230
0.192500,0.800000,0.046956
0.192500,0.900000,0.020142
0.192500,1.000000,-0.014066
0.198000,0.000000,-0.011134
0.198000,0.100000,0.021721
0.198000,0.200000,0.050724
0.198000,0.300000,0.067658
0.198000,0.400000,0.084633
0.198000,0.500000,0.083520
0.198000,0.600000,0.083963
0.198000,0.700000,0.066306
0.198000,0.800000,0.048556
0.198000,0.900000,0.018687
0.198000,1.000000,-0.015281
0.203500,0.000000,-0.010449
0.203500,0.100000,0.022275
0.203500,0.200000,0.047144
0.203500,0.300000,0.071014
0.203500,0.400000,0.078183
0.203500,0.500000,0.087929
0.203500,0.600000,0.077506
0.203500,0.700000,0.069588
0.203500,0.800000,0.044949
0.203500,0.900000,0.019106
0.203500,1.000000,-0.014664
0.209000,0.000000,-0.011748
0.209000,0.100000,0.020688
0.209000,0.200000,0.049713
0.209000,0.300000,0.065222
0.209000,0.400000,0.083158
0.209000,0.500000,0.080449
0.209000,0.600000,0.082442
0.209000,0.700000,0.063785
0.209000,0.800000,0.047405
0.209000,0.900000,0.017480
0.209000,1.000000,-0.016131
0.214500,0.000000,-0.010802
0.214500,0.100000,0.021606
0.214500,0.200000,0.045458
0.214500,0.300000,0.070011
0.214500,0.400000,0.075422
0.214500,0.500000,0.086709
0.214500,0.600000,0.074704
0.214500,0.700000,0.068492
0.214500,0.800000,0.043134
0.214500,0.900000,0.018247
0.214500,1.000000,-0.015242
0.220000,0.000000,-0.012408
0.220000,0.100000,0.019754
0.220000,0.200000,0.049083
0.220000,0.300000,0.062998
0.220000,0.400000,0.082334
0.220000,0.500000,0.077633
0.220000,0.600000,0.081570
0.220000,0.700000,0.061476
0.220000,0.800000,0.046632
0.220000,0.900000,0.016371
0.220000,1.000000,-0.017032
0.225500,0.000000,-0.011126
0.225500,0.100000,0.021111
0.225500,0.200000,0.043905
0.225500,0.300000,0.069555
0.225500,0.400000,0.072853
0.225500,0.500000,0.086178
0.225500,0.600000,0.072093
0.225500,0.700000,0.067938
0.225500,0.800000,0.041452
0.225500,0.900000,0.017558
0.225500,1.000000,-0.015792
0.231000,0.000000,-0.013124
0.231000,0.100000,0.018893
0.231000,0.200000,0.048836
0.231000,0.300000,0.060897
0.231000,0.400000,0.082168
0.231000,0.500000,0.074958
0.231000,0.600000,0.081356
0.231000,0.700000,0.059292
0.231000,0.800000,0.046238
0.231000,0.900000,0.015333
0.231000,1.000000,-0.017997
0.236500,0.000000,-0.011410
0.236500,0.100000,0.020788
0.236500,0.200000,0.042422
0.236500,0.300000,0.069659
0.236500,0.400000,0.070365
0.236500,0.500000,0.086358
0.236500,0.600000,0.069563
0.236500,0.700000,0.067943
0.236500,0.800000,0.039841
0.236500,0.900000,0.017036
0.236500,1.000000,-0.016304
0.242000,0.000000,-0.013912
0.242000,0.100000,0.018074
0.242000,0.200000,0.048985
0.242000,0.300000,0.058823
0.242000,0.400000,0.082694
0.242000,0.500000,0.072301
0.242000,0.600000,0.081831
0.242000,0.700000,0.057134
0.242000,0.800000,0.046236
0.242000,0.900000,0.014338
0.242000,1.000000,-0.019039
0.247500,0.000000,-0.011639
0.247500,0.100000,0.020640
0.247500,0.200000,0.040937
0.247500,0.300000,0.070358
0.247500,0.400000,0.067831
0.247500,0.500000,0.087296
0.247500,0.600000,0.066988
0.247500,0.700000,0.068540
0.247500,0.800000,0.038228
0.247500,0.900000,0.016681
0.247500,1.000000,-0.016761
0.253000,0.000000,-0.014787
0.253000,0.100000,0.017268
0.253000,0.200000,0.049558
0.253000,0.300000,0.056664
0.253000,0.400000,0.083969
0.253000,0.500000,0.069518
0.253000,0.600000,0.083054
0.253000,0.700000,0.054892
0.253000,0.800000,0.046652
0.253000,0.900000,0.013356
0.253000,1.000000,-0.020177
0.258500,0.000000,-0.011793
0.258500,0.100000,0.020675
0.258500,0.200000,0.039370
0.258500,0.300000,0.071712
0.258500,0.400000,0.065106
0.258500,0.500000,0.089069
0.258500,0.600000,0.064224
0.258500,0.700000,0.069787
0.258500,0.800000,0.036535
0.258500,0.900000,0.016504
0.258500,1.000000,-0.017144
0.264000,0.000000,-0.015771
0.264000,0.100000,0.016438
0.264000,0.200000,0.050599
0.264000,0.300000,0.054289
0.264000,0.400000,0.086082
0.264000,0.500000,0.066443
0.264000,0.600000,0.085112
0.264000,0.700000,0.052437
0.264000,0.800000,0.047530
0.264000,0.900000,0.012353
0.264000,1.000000,-0.021433
0.269500,0.000000,-0.011850
0.269500,0.100000,0.020911
0.269500,0.200000,0.037624
0.269500,0.300000,0.073805
0.269500,0.400000,0.062018
0.269500,0.500000,0.091791
0.269500,0.600000,0.061097
0.269500,0.700000,0.071768
0.269500,0.800000,0.034665
0.269500,0.900000,0.016517
0.269500,1.000000,-0.017429
0.275000,0.000000,-0.016893
0.275000,0.100000,0.015544
0.275000,0.200000,0.052176
0.275000,0.300000,0.051542
0.275000,0.400000,0.089161
0.275000,0.500000,0.062874
0.275000,0.600000,0.088132
0.275000,0.700000,0.049612
0.275000,0.800000,0.048935
0.275000,0.900000,0.011288
0.275000,1.000000,-0.022838
0.280500,0.000000,-0.011777
0.280500,0.100000,0.021371
0.280500,0.200000,0.035585
0.280500,0.300000,0.076761
0.280500,0.400000,0.058358
0.280500,0.500000,0.095624
0.280500,0.600000,0.057399
0.280500,0.700000,0.074606
0.280500,0.800000,0.032506
0.280500,0.900000,0.016744
0.280500,1.000000,-0.017582
0.286000,0.000000,-0.018188
0.286000,0.100000,0.014538
0.286000,0.200000,0.054379
0.286000,0.300000,0.048233
0.286000,0.400000,0.093381
0.286000,0.500000,0.058564
0.286000,0.600000,0.092292
0.286000,0.700000,0.046228
0.286000,0.800000,0.050957
0.286000,0.900000,0.010114
0.286000,1.000000,-0.024430
0.291500,0.000000,-0.011534
0.291500,0.100000,0.022093
0.291500,0.200000,0.033112
0.291500,0.300000,0.080746
0.291500,0.400000,0.053866
0.291500,0.500000,0.100785
0.291500,0.600000,0.052872
0.291500,0.700000,0.078465
0.291500,0.800000,0.029918
0.291500,0.900000,0.017220
0.291500,1.000000,-0.017561
0.297000,0.000000,-0.019703
0.297000,0.100000,0.013360
0.297000,0.200000,0.057337
0.297000,0.300000,0.044125
0.297000,0.400000,0.098982
0.297000,0.500000,0.053209
0.297000,0.600000,0.097827
0.297000,0.700000,0.042050
0.297000,0.800000,0.053721
0.297000,0.900000,0.008776
0.297000,1.000000,-0.026257
0.302500,0.000000,-0.011070
0.302500,0.100000,0.023125
0.302500,0.200000,0.030030
0.302500,0.300000,0.085985
0.302500,0.400000,0.048223
0.302500,0.500000,0.107566
0.302500,0.600000,0.047197
0.302500,0.700000,0.083568
0.302500,0.800000,0.026729
0.302500,0.900000,0.017990
0.302500,1.000000,-0.017311
0.308000,0.000000,-0.021496
0.308000,0.100000,0.011938
0.308000,0.200000,0.061215
0.308000,0.300000,0.038923
0.308000,0.400000,0.106278
0.308000,0.500000,0.046427
0.308000,0.600000,0.105052
0.308000,0.700000,0.036785
0.308000,0.800000,0.057392
0.308000,0.900000,0.007203
0.308000,1.000000,-0.028381
0.313500,0.000000,-0.010316
0.313500,0.100000,0.024534
0.313500,0.200000,0.026120
0.313500,0.300000,0.092772
0.313500,0.400000,0.041023
0.313500,0.500000,0.116352
0.313500,0.600000,0.039969
0.313500,0.700000,0.090208
0.313500,0.800000,0.022723
0.313500,0.900000,0.019119
0.313500,1.000000,-0.016763
0.319000,0.000000,-0.023645
0.319000,0.100000,0.010183
0.319000,0.200000,0.066235
0.319000,0.300000,0.032255
0.319000,0.400000,0.115684
0.319000,0.500000,0.037734
0.319000,0.600000,0.114380
0.319000,0.700000,0.030063
0.319000,0.800000,0.062186
0.319000,0.900000,0.005309
0.319000,1.000000,-0.030883
0.324500,0.000000,-0.009187
0.324500,0.100000,0.026410
0.324500,0.200000,0.021106
0.324500,0.300000,0.101494
0.324500,0.400000,0.031754
0.324500,0.500000,0.127646
0.324500,0.600000,0.030679
0.324500,0.700000,0.098769
0.324500,0.800000,0.017625
0.324500,0.900000,0.020690
0.324500,1.000000,-0.015825
0.330000,0.000000,-0.026247
0.330000,0.100000,0.007979
0.330000,0.200000,0.072686
0.330000,0.300000,0.023648
0.330000,0.400000,0.127741
0.330000,0.500000,0.026519
0.330000,0.600000,0.126349
0.330000,0.700000,0.021415
0.330000,0.800000,0.068389
0.330000,0.900000,0.002986
0.330000,1.000000,-0.033865
0.335500,0.000000,-0.007571
0.335500,0.100000,0.028869
0.335500,0.200000,0.014637
0.335500,0.300000,0.112655
0.335500,0.400000,0.019768
0.335500,0.500000,0.142103
0.335500,0.600000,0.018679
0.335500,0.700000,0.109750
0.335500,0.800000,0.011092
0.335500,0.900000,0.022815
0.335500,1.000000,-0.014382
0.341000,0.000000,-0.029427
0.341000,0.100000,0.005185
0.341000,0.200000,0.080945
0.341000,0.300000,0.012502
0.341000,0.400000,0.143150
0.341000,0.500000,0.012001
0.341000,0.600000,0.141661
0.341000,0.700000,0.010244
0.341000,0.800000,0.076372
0.341000,0.900000,0.000094
0.341000,1.000000,-0.037460
0.346500,0.000000,-0.005327
0.346500,0.100000,0.032062
0.346500,0.200000,0.006264
0.346500,0.300000,0.126908
0.346500,0.400000,0.004233
0.346500,0.500000,0.160572
0.346500,0.600000,0.003140
0.346500,0.700000,0.123800
0.346500,0.800000,0.002680
0.346500,0.900000,0.025638
0.346500,1.000000,-0.012284
0.352000,0.000000,-0.033348
0.352000,0.100000,0.001616
0.352000,0.200000,0.091499
0.352000,0.300000,-0.001951
0.352000,0.400000,0.162823
0.352000,0.500000,-0.006816
0.352000,0.600000,0.161222
0.352000,0.700000,-0.004213
0.352000,0.800000,0.086614
0.352000,0.900000,-0.003540
0.352000,1.000000,-0.041838
0.357500,0.000000,-0.002270
0.357500,0.100000,0.036188
0.357500,0.200000,-0.004582
0.357500,0.300000,0.145099
0.357500,0.400000,-0.015912
0.357500,0.500000,0.184153
0.357500,0.600000,-0.016996
0.357500,0.700000,0.141758
0.357500,0.800000,-0.008173
0.357500,0.900000,0.029348
0.357500,1.000000,-0.009338
0.363000,0.000000,-0.038218
0.363000,0.100000,-0.002960
0.363000,0.200000,0.104979
0.363000,0.300000,-0.020694
0.363000,0.400000,0.187932
0.363000,0.500000,-0.031207
0.363000,0.600000,0.186204
0.363000,0.700000,-0.022931
0.363000,0.800000,0.099738
0.363000,0.900000,-0.008138
0.363000,1.000000,-0.047218
0.368500,0.000000,0.001835
0.368500,0.100000,0.041502
0.368500,0.200000,-0.018635
0.368500,0.300000,0.168318
0.368500,0.400000,-0.042026
0.368500,0.500000,0.214263
0.368500,0.600000,-0.043084
0.368500,0.700000,0.164709
0.368500,0.800000,-0.022189
0.368500,0.900000,0.034188
0.368500,1.000000,-0.005296
0.374000,0.000000,-0.044305
0.374000,0.100000,-0.008841
0.374000,0.200000,0.122198
0.374000,0.300000,-0.044987
0.374000,0.400000,0.219996
0.374000,0.500000,-0.062808
0.374000,0.600000,0.218117
0.374000,0.700000,-0.047162
0.374000,0.800000,0.116546
0.374000,0.900000,-0.013987
0.374000,1.000000,-0.053881
0.379500,0.000000,0.007293
0.379500,0.100000,0.048334
0.379500,0.200000,-0.036831
0.379500,0.300000,0.197975
0.379500,0.400000,-0.075853
0.379500,0.500000,0.252732
0.379500,0.600000,-0.076862
0.379500,0.700000,0.194050
0.379500,0.800000,-0.040293
0.379500,0.900000,0.040473
0.379500,1.000000,0.000161
0.385000,0.000000,-0.051952
0.385000,0.100000,-0.016410
0.385000,0.200000,0.144208
0.385000,0.300000,-0.076444
0.385000,0.400000,0.260968
0.385000,0.500000,-0.103717
0.385000,0.600000,0.258910
0.385000,0.700000,-0.078510
0.385000,0.800000,0.138071
0.385000,0.900000,-0.021450
0.385000,1.000000,-0.062188
0.390500,0.000000,0.014493
0.390500,0.100000,0.057111
0.390500,0.200000,-0.060376
0.390500,0.300000,0.235881
0.390500,0.400000,-0.119630
0.390500,0.500000,0.301915
0.390500,0.600000,-0.120561
0.390500,0.700000,0.231581
0.390500,0.800000,-0.063670
0.390500,0.900000,0.048611
0.390500,1.000000,0.007442
0.396000,0.000000,-0.061603
0.396000,0.100000,-0.026156
0.396000,0.200000,0.172359
0.396000,0.300000,-0.117141
0.396000,0.400000,0.313366
0.396000,0.500000,-0.156626
0.396000,0.600000,0.311094
0.396000,0.700000,-0.119035
0.396000,0.800000,0.165648
0.396000,0.900000,-0.030996
0.396000,1.000000,-0.072604
0.401500,0.000000,0.023937
0.401500,0.100000,0.068382
0.401500,0.200000,-0.090813
0.401500,0.300000,0.284374
0.401500,0.400000,-0.176232
0.401500,0.500000,0.364847
0.401500,0.600000,-0.177047
0.401500,0.700000,0.279623
0.401500,0.800000,-0.093846
0.401500,0.900000,0.059125
0.401500,1.000000,0.017074
0.407000,0.000000,-0.073827
0.407000,0.100000,-0.038709
0.407000,0.200000,0.208394
0.407000,0.300000,-0.169741
0.407000,0.400000,0.380431
0.407000,0.500000,-0.224997
0.407000,0.600000,0.377900
0.407000,0.700000,-0.171382
0.407000,0.800000,0.200992
0.407000,0.900000,-0.043226
0.407000,1.000000,-0.085727
0.412500,0.000000,0.036272
0.412500,0.100000,0.082855
0.412500,0.200000,-0.130130
0.412500,0.300000,0.346460
0.412500,0.400000,-0.249352
0.412500,0.500000,0.445434
0.412500,0.600000,-0.250001
0.412500,0.700000,0.341161
0.412500,0.800000,-0.132776
0.412500,0.900000,0.072691
0.412500,1.000000,0.029735
0.418000,0.000000,-0.089355
0.418000,0.100000,-0.054875
0.418000,0.200000,0.254554
0.418000,0.300000,-0.237668
0.418000,0.400000,0.466334
0.418000,0.500000,-0.313275
0.418000,0.600000,0.463485
0.418000,0.700000,-0.238951
0.418000,0.800000,0.246314
0.418000,0.900000,-0.058909
0.418000,1.000000,-0.102325
0.423500,0.000000,0.052327
0.423500,0.100000,0.101440
0.423500,0.200000,-0.180876
0.423500,0.300000,0.426008
0.423500,0.400000,-0.343734
0.423500,0.500000,0.548701
0.423500,0.600000,-0.344155
0.423500,0.700000,0.420037
0.423500,0.800000,-0.182977
0.423500,0.900000,0.090178
0.423500,1.000000,0.046298
0.429000,0.000000,-0.109129
0.429000,0.100000,-0.075693
0.429000,0.200000,0.313722
0.429000,0.300000,-0.325323
0.429000,0.400000,0.576442
0.429000,0.500000,-0.427176
0.429000,0.600000,0.573200
0.429000,0.700000,-0.326113
0.429000,0.800000,0.304454
0.429000,0.900000,-0.079038
0.429000,1.000000,-0.123387
0.434500,0.000000,0.073170
0.434500,0.100000,0.125310
0.434500,0.200000,-0.246332
0.434500,0.300000,0.527997
0.434500,0.400000,-0.465480
0.434500,0.500000,0.681115
0.434500,0.600000,-0.465590
0.434500,0.700000,0.521195
0.434500,0.800000,-0.247679
0.434500,0.900000,0.112705
0.434500,1.000000,0.067882
0.440000,0.000000,-0.134360
0.440000,0.100000,-0.102496
0.440000,0.200000,0.389611
0.440000,0.300000,-0.438361
0.440000,0.400000,0.717659
0.440000,0.500000,-0.574045
0.440000,0.600000,0.713929
0.440000,0.700000,-0.438483
0.440000,0.800000,0.379072
0.440000,0.900000,-0.104884
0.440000,1.000000,-0.150185
0.445500,0.000000,0.100174
0.445500,0.100000,0.155973
0.445500,0.200000,-0.330712
0.445500,0.300000,0.658830
0.445500,0.400000,-0.622429
0.445500,0.500000,0.850993
0.445500,0.600000,-0.622123
0.445500,0.700000,0.650994
0.445500,0.800000,-0.331039
0.445500,0.900000,0.141712
0.445500,1.000000,0.095930
0.451000,0.000000,-0.166604
0.451000,0.100000,-0.136998
0.451000,0.200000,0.486993
0.451000,0.300000,-0.584055
0.451000,0.400000,0.898866
0.451000,0.500000,-0.763328
0.451000,0.600000,0.894525
0.451000,0.700000,-0.583283
0.451000,0.800000,0.474873
0.451000,0.900000,-0.138086
0.451000,1.000000,-0.184352
0.456500,0.000000,0.135104
0.456500,0.100000,0.195370
0.456500,0.200000,-0.439438
0.456500,0.300000,0.826744
