t,x,u
0.054000,0.200000,0.197083
0.054000,0.300000,0.260036
0.054000,0.400000,0.297125
0.054000,0.500000,0.309355
0.054000,0.600000,0.297125
0.054000,0.700000,0.260036
0.054000,0.800000,0.197083
0.054000,0.900000,0.107947
0.054000,1.000000,0.043861
0.058500,0.000000,0.042569
0.058500,0.100000,0.108813
0.058500,0.200000,0.197859
0.058500,0.300000,0.260218
0.058500,0.400000,0.296799
0.058500,0.500000,0.308841
0.058500,0.600000,0.296799
0.058500,0.700000,0.260218
0.058500,0.800000,0.197859
0.058500,0.900000,0.108812
0.058500,1.000000,0.046825
0.063000,0.000000,0.045171
0.063000,0.100000,0.109687
0.063000,0.200000,0.198628
0.063000,0.300000,0.260400
0.063000,0.400000,0.296494
0.063000,0.500000,0.308357
0.063000,0.600000,0.296494
0.063000,0.700000,0.260400
0.063000,0.800000,0.198628
0.063000,0.900000,0.109689
0.063000,1.000000,0.049690
0.067500,0.000000,0.047687
0.067500,0.100000,0.110572
0.067500,0.200000,0.199389
0.067500,0.300000,0.260583
0.067500,0.400000,0.296209
0.067500,0.500000,0.307901
0.067500,0.600000,0.296209
0.067500,0.700000,0.260583
0.067500,0.800000,0.199389
0.067500,0.900000,0.110577
0.067500,1.000000,0.052461
0.072000,0.000000,0.050121
0.072000,0.100000,0.111468
0.072000,0.200000,0.200142
0.072000,0.300000,0.260768
0.072000,0.400000,0.295943
0.072000,0.500000,0.307472
0.072000,0.600000,0.295943
0.072000,0.700000,0.260768
0.072000,0.800000,0.200142
0.072000,0.900000,0.111477
0.072000,1.000000,0.055142
0.076500,0.000000,0.052477
0.076500,0.100000,0.112375
0.076500,0.200000,0.200889
0.076500,0.300000,0.260955
0.076500,0.400000,0.295697
0.076500,0.500000,0.307071
0.076500,0.600000,0.295697
0.076500,0.700000,0.260955
0.076500,0.800000,0.200889
0.076500,0.900000,0.112388
0.076500,1.000000,0.057738
0.081000,0.000000,0.054758
0.081000,0.100000,0.113292
0.081000,0.200000,0.201628
0.081000,0.300000,0.261146
0.081000,0.400000,0.295471
0.081000,0.500000,0.306695
0.081000,0.600000,0.295471
0.081000,0.700000,0.261146
0.081000,0.800000,0.201629
0.081000,0.900000,0.113312
0.081000,1.000000,0.060254
0.085500,0.000000,0.056969
0.085500,0.100000,0.114221
0.085500,0.200000,0.202362
0.085500,0.300000,0.261340
0.085500,0.400000,0.295263
0.085500,0.500000,0.306345
0.085500,0.600000,0.295263
0.085500,0.700000,0.261340
0.085500,0.800000,0.202362
0.085500,0.900000,0.114247
0.085500,1.000000,0.062692
0.090000,0.000000,0.059113
0.090000,0.100000,0.115161
0.090000,0.200000,0.203089
0.090000,0.300000,0.261538
0.090000,0.400000,0.295074
0.090000,0.500000,0.306019
0.090000,0.600000,0.295074
0.090000,0.700000,0.261538
0.090000,0.800000,0.203089
0.090000,0.900000,0.115194
0.090000,1.000000,0.065057
0.094500,0.000000,0.061192
0.094500,0.100000,0.116111
0.094500,0.200000,0.203810
0.094500,0.300000,0.261741
0.094500,0.400000,0.294904
0.094500,0.500000,0.305718
0.094500,0.600000,0.294904
0.094500,0.700000,0.261741
0.094500,0.800000,0.203810
0.094500,0.900000,0.116153
0.094500,1.000000,0.067354
0.099000,0.000000,0.063211
0.099000,0.100000,0.117073
0.099000,0.200000,0.204526
0.099000,0.300000,0.261949
0.099000,0.400000,0.294751
0.099000,0.500000,0.305440
0.099000,0.600000,0.294751
0.099000,0.700000,0.261949
0.099000,0.800000,0.204527
0.099000,0.900000,0.117125
0.099000,1.000000,0.069584
0.103500,0.000000,0.065173
0.103500,0.100000,0.118045
0.103500,0.200000,0.205236
0.103500,0.300000,0.262162
0.103500,0.400000,0.294617
0.103500,0.500000,0.305185
0.103500,0.600000,0.294617
0.103500,0.700000,0.262162
0.103500,0.800000,0.205238
0.103500,0.900000,0.118108
0.103500,1.000000,0.071752
0.108000,0.000000,0.067079
0.108000,0.100000,0.119028
0.108000,0.200000,0.205943
0.108000,0.300000,0.262382
0.108000,0.400000,0.294500
0.108000,0.500000,0.304952
0.108000,0.600000,0.294500
0.108000,0.700000,0.262382
0.108000,0.800000,0.205944
0.108000,0.900000,0.119102
0.108000,1.000000,0.073861
0.112500,0.000000,0.068933
0.112500,0.100000,0.120022
0.112500,0.200000,0.206644
0.112500,0.300000,0.262607
0.112500,0.400000,0.294401
0.112500,0.500000,0.304741
0.112500,0.600000,0.294401
0.112500,0.700000,0.262607
0.112500,0.800000,0.206646
0.112500,0.900000,0.120109
0.112500,1.000000,0.075914
0.117000,0.000000,0.070738
0.117000,0.100000,0.121026
0.117000,0.200000,0.207342
0.117000,0.300000,0.262839
0.117000,0.400000,0.294320
0.117000,0.500000,0.304552
0.117000,0.600000,0.294320
0.117000,0.700000,0.262839
0.117000,0.800000,0.207345
0.117000,0.900000,0.121128
0.117000,1.000000,0.077914
0.121500,0.000000,0.072496
0.121500,0.100000,0.122041
0.121500,0.200000,0.208037
0.121500,0.300000,0.263078
0.121500,0.400000,0.294255
0.121500,0.500000,0.304383
0.121500,0.600000,0.294255
0.121500,0.700000,0.263078
0.121500,0.800000,0.208040
0.121500,0.900000,0.122158
0.121500,1.000000,0.079863
0.126000,0.000000,0.074209
0.126000,0.100000,0.123066
0.126000,0.200000,0.208728
0.126000,0.300000,0.263323
0.126000,0.400000,0.294207
0.126000,0.500000,0.304235
0.126000,0.600000,0.294207
0.126000,0.700000,0.263324
0.126000,0.800000,0.208732
0.126000,0.900000,0.123199
0.126000,1.000000,0.081764
0.130500,0.000000,0.075880
0.130500,0.100000,0.124101
0.130500,0.200000,0.209417
0.130500,0.300000,0.263576
0.130500,0.400000,0.294176
0.130500,0.500000,0.304108
0.130500,0.600000,0.294176
0.130500,0.700000,0.263577
0.130500,0.800000,0.209421
0.130500,0.900000,0.124253
0.130500,1.000000,0.083620
0.135000,0.000000,0.077511
0.135000,0.100000,0.125146
0.135000,0.200000,0.210103
0.135000,0.300000,0.263837
0.135000,0.400000,0.294162
0.135000,0.500000,0.304000
0.135000,0.600000,0.294162
0.135000,0.700000,0.263837
0.135000,0.800000,0.210108
0.135000,0.900000,0.125317
0.135000,1.000000,0.085433
0.139500,0.000000,0.079103
0.139500,0.100000,0.126201
0.139500,0.200000,0.210787
0.139500,0.300000,0.264105
0.139500,0.400000,0.294164
0.139500,0.500000,0.303912
0.139500,0.600000,0.294164
0.139500,0.700000,0.264106
0.139500,0.800000,0.210794
0.139500,0.900000,0.126393
0.139500,1.000000,0.087204
0.144000,0.000000,0.080659
0.144000,0.100000,0.127266
0.144000,0.200000,0.211470
0.144000,0.300000,0.264381
0.144000,0.400000,0.294182
0.144000,0.500000,0.303844
0.144000,0.600000,0.294182
0.144000,0.700000,0.264382
0.144000,0.800000,0.211477
0.144000,0.900000,0.127479
0.144000,1.000000,0.088938
0.148500,0.000000,0.082180
0.148500,0.100000,0.128341
0.148500,0.200000,0.212151
0.148500,0.300000,0.264666
0.148500,0.400000,0.294217
0.148500,0.500000,0.303794
0.148500,0.600000,0.294217
0.148500,0.700000,0.264667
0.148500,0.800000,0.212160
0.148500,0.900000,0.128577
0.148500,1.000000,0.090634
0.153000,0.000000,0.083668
0.153000,0.100000,0.129425
0.153000,0.200000,0.212832
0.153000,0.300000,0.264959
0.153000,0.400000,0.294267
0.153000,0.500000,0.303763
0.153000,0.600000,0.294267
0.153000,0.700000,0.264959
0.153000,0.800000,0.212842
0.153000,0.900000,0.129686
0.153000,1.000000,0.092296
0.157500,0.000000,0.085126
0.157500,0.100000,0.130519
0.157500,0.200000,0.213513
0.157500,0.300000,0.265260
0.157500,0.400000,0.294333
0.157500,0.500000,0.303750
0.157500,0.600000,0.294333
0.157500,0.700000,0.265261
0.157500,0.800000,0.213524
0.157500,0.900000,0.130805
0.157500,1.000000,0.093925
0.162000,0.000000,0.086554
0.162000,0.100000,0.131622
0.162000,0.200000,0.214193
0.162000,0.300000,0.265570
0.162000,0.400000,0.294415
0.162000,0.500000,0.303756
0.162000,0.600000,0.294415
0.162000,0.700000,0.265571
0.162000,0.800000,0.214206
0.162000,0.900000,0.131935
0.162000,1.000000,0.095523
0.166500,0.000000,0.087954
0.166500,0.100000,0.132734
0.166500,0.200000,0.214874
0.166500,0.300000,0.265888
0.166500,0.400000,0.294512
0.166500,0.500000,0.303780
0.166500,0.600000,0.294512
0.166500,0.700000,0.265890
0.166500,0.800000,0.214889
0.166500,0.900000,0.133075
0.166500,1.000000,0.097091
0.171000,0.000000,0.089327
0.171000,0.100000,0.133854
0.171000,0.200000,0.215555
0.171000,0.300000,0.266216
0.171000,0.400000,0.294625
0.171000,0.500000,0.303821
0.171000,0.600000,0.294625
0.171000,0.700000,0.266218
0.171000,0.800000,0.215572
0.171000,0.900000,0.134226
0.171000,1.000000,0.098631
0.175500,0.000000,0.090675
0.175500,0.100000,0.134984
0.175500,0.200000,0.216237
0.175500,0.300000,0.266553
0.175500,0.400000,0.294753
0.175500,0.500000,0.303880
0.175500,0.600000,0.294753
0.175500,0.700000,0.266555
0.175500,0.800000,0.216257
0.175500,0.900000,0.135386
0.175500,1.000000,0.100145
0.180000,0.000000,0.092000
0.180000,0.100000,0.136122
0.180000,0.200000,0.216921
0.180000,0.300000,0.266899
0.180000,0.400000,0.294896
0.180000,0.500000,0.303956
0.180000,0.600000,0.294896
0.180000,0.700000,0.266901
0.180000,0.800000,0.216943
0.180000,0.900000,0.136557
0.180000,1.000000,0.101634
0.184500,0.000000,0.093301
0.184500,0.100000,0.137269
0.184500,0.200000,0.217607
0.184500,0.300000,0.267254
0.184500,0.400000,0.295055
0.184500,0.500000,0.304049
0.184500,0.600000,0.295055
0.184500,0.700000,0.267257
0.184500,0.800000,0.217632
0.184500,0.900000,0.137737
0.184500,1.000000,0.103100
0.189000,0.000000,0.094582
0.189000,0.100000,0.138424
0.189000,0.200000,0.218295
0.189000,0.300000,0.267619
0.189000,0.400000,0.295228
0.189000,0.500000,0.304159
0.189000,0.600000,0.295228
0.189000,0.700000,0.267622
0.189000,0.800000,0.218323
0.189000,0.900000,0.138927
0.189000,1.000000,0.104543
0.193500,0.000000,0.095841
0.193500,0.100000,0.139587
0.193500,0.200000,0.218985
0.193500,0.300000,0.267993
0.193500,0.400000,0.295416
0.193500,0.500000,0.304286
0.193500,0.600000,0.295417
0.193500,0.700000,0.267997
0.193500,0.800000,0.219016
0.193500,0.900000,0.140127
0.193500,1.000000,0.105965
0.198000,0.000000,0.097082
0.198000,0.100000,0.140758
0.198000,0.200000,0.219678
0.198000,0.300000,0.268377
0.198000,0.400000,0.295619
0.198000,0.500000,0.304429
0.198000,0.600000,0.295620
0.198000,0.700000,0.268381
0.198000,0.800000,0.219713
0.198000,0.900000,0.141335
0.198000,1.000000,0.107367
0.202500,0.000000,0.098304
0.202500,0.100000,0.141937
0.202500,0.200000,0.220374
0.202500,0.300000,0.268771
0.202500,0.400000,0.295837
0.202500,0.500000,0.304589
0.202500,0.600000,0.295838
0.202500,0.700000,0.268776
0.202500,0.800000,0.220413
0.202500,0.900000,0.142553
0.202500,1.000000,0.108751
0.207000,0.000000,0.099509
0.207000,0.100000,0.143124
0.207000,0.200000,0.221074
0.207000,0.300000,0.269175
0.207000,0.400000,0.296069
0.207000,0.500000,0.304766
0.207000,0.600000,0.296070
0.207000,0.700000,0.269180
0.207000,0.800000,0.221116
0.207000,0.900000,0.143780
0.207000,1.000000,0.110116
0.211500,0.000000,0.100697
0.211500,0.100000,0.144318
0.211500,0.200000,0.221778
0.211500,0.300000,0.269589
0.211500,0.400000,0.296316
0.211500,0.500000,0.304958
0.211500,0.600000,0.296317
0.211500,0.700000,0.269595
0.211500,0.800000,0.221824
0.211500,0.900000,0.145016
0.211500,1.000000,0.111465
0.216000,0.000000,0.101870
0.216000,0.100000,0.145519
0.216000,0.200000,0.222485
0.216000,0.300000,0.270013
0.216000,0.400000,0.296578
0.216000,0.500000,0.305167
0.216000,0.600000,0.296579
0.216000,0.700000,0.270019
0.216000,0.800000,0.222537
0.216000,0.900000,0.146260
0.216000,1.000000,0.112798
0.220500,0.000000,0.103029
0.220500,0.100000,0.146728
0.220500,0.200000,0.223197
0.220500,0.300000,0.270447
0.220500,0.400000,0.296854
0.220500,0.500000,0.305391
0.220500,0.600000,0.296855
0.220500,0.700000,0.270454
0.220500,0.800000,0.223254
0.220500,0.900000,0.147513
0.220500,1.000000,0.114117
0.225000,0.000000,0.104173
0.225000,0.100000,0.147944
0.225000,0.200000,0.223914
0.225000,0.300000,0.270891
0.225000,0.400000,0.297144
0.225000,0.500000,0.305632
0.225000,0.600000,0.297146
0.225000,0.700000,0.270899
0.225000,0.800000,0.223976
0.225000,0.900000,0.148775
0.225000,1.000000,0.115421
0.229500,0.000000,0.105304
0.229500,0.100000,0.149167
0.229500,0.200000,0.224636
0.229500,0.300000,0.271346
0.229500,0.400000,0.297449
0.229500,0.500000,0.305888
0.229500,0.600000,0.297451
0.229500,0.700000,0.271355
0.229500,0.800000,0.224703
0.229500,0.900000,0.150044
0.229500,1.000000,0.116712
0.234000,0.000000,0.106423
0.234000,0.100000,0.150396
0.234000,0.200000,0.225363
0.234000,0.300000,0.271811
0.234000,0.400000,0.297768
0.234000,0.500000,0.306159
0.234000,0.600000,0.297770
0.234000,0.700000,0.271821
0.234000,0.800000,0.225437
0.234000,0.900000,0.151322
0.234000,1.000000,0.117991
0.238500,0.000000,0.107530
0.238500,0.100000,0.151633
0.238500,0.200000,0.226096
0.238500,0.300000,0.272287
0.238500,0.400000,0.298102
0.238500,0.500000,0.306446
0.238500,0.600000,0.298104
0.238500,0.700000,0.272298
0.238500,0.800000,0.226176
0.238500,0.900000,0.152608
0.238500,1.000000,0.119258
0.243000,0.000000,0.108626
0.243000,0.100000,0.152875
0.243000,0.200000,0.226835
0.243000,0.300000,0.272773
0.243000,0.400000,0.298449
0.243000,0.500000,0.306749
0.243000,0.600000,0.298451
0.243000,0.700000,0.272786
0.243000,0.800000,0.226921
0.243000,0.900000,0.153901
0.243000,1.000000,0.120514
0.247500,0.000000,0.109711
0.247500,0.100000,0.154125
0.247500,0.200000,0.227579
0.247500,0.300000,0.273271
0.247500,0.400000,0.298811
0.247500,0.500000,0.307067
0.247500,0.600000,0.298813
0.247500,0.700000,0.273285
0.247500,0.800000,0.227673
0.247500,0.900000,0.155202
0.247500,1.000000,0.121760
0.252000,0.000000,0.110787
0.252000,0.100000,0.155380
0.252000,0.200000,0.228330
0.252000,0.300000,0.273779
0.252000,0.400000,0.299187
0.252000,0.500000,0.307400
0.252000,0.600000,0.299189
0.252000,0.700000,0.273794
0.252000,0.800000,0.228432
0.252000,0.900000,0.156511
0.252000,1.000000,0.122996
0.256500,0.000000,0.111853
0.256500,0.100000,0.156642
0.256500,0.200000,0.229088
0.256500,0.300000,0.274298
0.256500,0.400000,0.299577
0.256500,0.500000,0.307749
0.256500,0.600000,0.299580
0.256500,0.700000,0.274315
0.256500,0.800000,0.229198
0.256500,0.900000,0.157827
0.256500,1.000000,0.124223
0.261000,0.000000,0.112910
0.261000,0.100000,0.157909
0.261000,0.200000,0.229853
0.261000,0.300000,0.274828
0.261000,0.400000,0.299981
0.261000,0.500000,0.308113
0.261000,0.600000,0.299984
0.261000,0.700000,0.274847
0.261000,0.800000,0.229971
0.261000,0.900000,0.159150
0.261000,1.000000,0.125442
0.265500,0.000000,0.113959
0.265500,0.100000,0.159183
0.265500,0.200000,0.230625
0.265500,0.300000,0.275369
0.265500,0.400000,0.300399
0.265500,0.500000,0.308491
0.265500,0.600000,0.300403
0.265500,0.700000,0.275390
0.265500,0.800000,0.230752
0.265500,0.900000,0.160481
0.265500,1.000000,0.126653
0.270000,0.000000,0.115001
0.270000,0.100000,0.160462
0.270000,0.200000,0.231404
0.270000,0.300000,0.275921
0.270000,0.400000,0.300831
0.270000,0.500000,0.308885
0.270000,0.600000,0.300835
0.270000,0.700000,0.275944
0.270000,0.800000,0.231541
0.270000,0.900000,0.161818
0.270000,1.000000,0.127857
0.274500,0.000000,0.116035
0.274500,0.100000,0.161747
0.274500,0.200000,0.232191
0.274500,0.300000,0.276485
0.274500,0.400000,0.301277
0.274500,0.500000,0.309294
0.274500,0.600000,0.301282
0.274500,0.700000,0.276510
0.274500,0.800000,0.232338
0.274500,0.900000,0.163163
0.274500,1.000000,0.129054
0.279000,0.000000,0.117062
0.279000,0.100000,0.163038
0.279000,0.200000,0.232986
0.279000,0.300000,0.277060
0.279000,0.400000,0.301737
0.279000,0.500000,0.309717
0.279000,0.600000,0.301742
0.279000,0.700000,0.277087
0.279000,0.800000,0.233144
0.279000,0.900000,0.164514
0.279000,1.000000,0.130244
0.283500,0.000000,0.118083
0.283500,0.100000,0.164334
0.283500,0.200000,0.233789
0.283500,0.300000,0.277647
0.283500,0.400000,0.302211
0.283500,0.500000,0.310156
0.283500,0.600000,0.302217
0.283500,0.700000,0.277676
0.283500,0.800000,0.233958
0.283500,0.900000,0.165872
0.283500,1.000000,0.131429
0.288000,0.000000,0.119098
0.288000,0.100000,0.165636
0.288000,0.200000,0.234600
0.288000,0.300000,0.278245
0.288000,0.400000,0.302700
0.288000,0.500000,0.310610
0.288000,0.600000,0.302706
0.288000,0.700000,0.278276
0.288000,0.800000,0.234781
0.288000,0.900000,0.167236
0.288000,1.000000,0.132608
0.292500,0.000000,0.120107
0.292500,0.100000,0.166942
0.292500,0.200000,0.235420
0.292500,0.300000,0.278854
0.292500,0.400000,0.303202
0.292500,0.500000,0.311078
0.292500,0.600000,0.303209
0.292500,0.700000,0.278889
0.292500,0.800000,0.235613
0.292500,0.900000,0.168607
0.292500,1.000000,0.133782
0.297000,0.000000,0.121110
0.297000,0.100000,0.168254
0.297000,0.200000,0.236248
0.297000,0.300000,0.279476
0.297000,0.400000,0.303718
0.297000,0.500000,0.311561
0.297000,0.600000,0.303725
0.297000,0.700000,0.279513
0.297000,0.800000,0.236454
0.297000,0.900000,0.169984
0.297000,1.000000,0.134951
0.301500,0.000000,0.122109
0.301500,0.100000,0.169571
0.301500,0.200000,0.237086
0.301500,0.300000,0.280109
0.301500,0.400000,0.304248
0.301500,0.500000,0.312059
0.301500,0.600000,0.304256
0.301500,0.700000,0.280149
0.301500,0.800000,0.237305
0.301500,0.900000,0.171367
0.301500,1.000000,0.136116
0.306000,0.000000,0.123103
0.306000,0.100000,0.170893
0.306000,0.200000,0.237932
0.306000,0.300000,0.280754
0.306000,0.400000,0.304792
0.306000,0.500000,0.312572
0.306000,0.600000,0.304801
0.306000,0.700000,0.280798
0.306000,0.800000,0.238166
0.306000,0.900000,0.172757
0.306000,1.000000,0.137277
0.310500,0.000000,0.124093
0.310500,0.100000,0.172220
0.310500,0.200000,0.238788
0.310500,0.300000,0.281411
0.310500,0.400000,0.305350
0.310500,0.500000,0.313099
0.310500,0.600000,0.305360
0.310500,0.700000,0.281458
0.310500,0.800000,0.239036
0.310500,0.900000,0.174153
0.310500,1.000000,0.138435
0.315000,0.000000,0.125079
0.315000,0.100000,0.173552
0.315000,0.200000,0.239653
0.315000,0.300000,0.282081
0.315000,0.400000,0.305923
0.315000,0.500000,0.313641
0.315000,0.600000,0.305933
0.315000,0.700000,0.282131
0.315000,0.800000,0.239917
0.315000,0.900000,0.175554
0.315000,1.000000,0.139589
0.319500,0.000000,0.126062
0.319500,0.100000,0.174889
0.319500,0.200000,0.240528
0.319500,0.300000,0.282762
0.319500,0.400000,0.306509
0.319500,0.500000,0.314198
0.319500,0.600000,0.306521
0.319500,0.700000,0.282817
0.319500,0.800000,0.240808
0.319500,0.900000,0.176962
0.319500,1.000000,0.140741
0.324000,0.000000,0.127041
0.324000,0.100000,0.176230
0.324000,0.200000,0.241413
0.324000,0.300000,0.283456
0.324000,0.400000,0.307109
0.324000,0.500000,0.314770
0.324000,0.600000,0.307122
0.324000,0.700000,0.283515
0.324000,0.800000,0.241710
0.324000,0.900000,0.178375
0.324000,1.000000,0.141890
0.328500,0.000000,0.128017
0.328500,0.100000,0.177576
0.328500,0.200000,0.242307
0.328500,0.300000,0.284162
0.328500,0.400000,0.307724
0.328500,0.500000,0.315356
0.328500,0.600000,0.307738
0.328500,0.700000,0.284225
0.328500,0.800000,0.242622
0.328500,0.900000,0.179794
0.328500,1.000000,0.143036
0.333000,0.000000,0.128990
0.333000,0.100000,0.178927
0.333000,0.200000,0.243212
0.333000,0.300000,0.284880
0.333000,0.400000,0.308352
0.333000,0.500000,0.315957
0.333000,0.600000,0.308367
0.333000,0.700000,0.284948
0.333000,0.800000,0.243545
0.333000,0.900000,0.181219
0.333000,1.000000,0.144180
0.337500,0.000000,0.129960
0.337500,0.100000,0.180282
0.337500,0.200000,0.244128
0.337500,0.300000,0.285611
0.337500,0.400000,0.308995
0.337500,0.500000,0.316573
0.337500,0.600000,0.309011
0.337500,0.700000,0.285684
0.337500,0.800000,0.244479
0.337500,0.900000,0.182649
0.337500,1.000000,0.145323
0.342000,0.000000,0.130928
0.342000,0.100000,0.181642
0.342000,0.200000,0.245053
0.342000,0.300000,0.286355
0.342000,0.400000,0.309652
0.342000,0.500000,0.317203
0.342000,0.600000,0.309669
0.342000,0.700000,0.286433
0.342000,0.800000,0.245424
0.342000,0.900000,0.184085
0.342000,1.000000,0.146464
0.346500,0.000000,0.131894
0.346500,0.100000,0.183006
0.346500,0.200000,0.245989
0.346500,0.300000,0.287111
0.346500,0.400000,0.310323
0.346500,0.500000,0.317848
0.346500,0.600000,0.310342
0.346500,0.700000,0.287195
0.346500,0.800000,0.246381
0.346500,0.900000,0.185526
0.346500,1.000000,0.147604
0.351000,0.000000,0.132858
0.351000,0.100000,0.184374
0.351000,0.200000,0.246936
0.351000,0.300000,0.287880
0.351000,0.400000,0.311008
0.351000,0.500000,0.318508
0.351000,0.600000,0.311029
0.351000,0.700000,0.287970
0.351000,0.800000,0.247349
0.351000,0.900000,0.186973
0.351000,1.000000,0.148743
0.355500,0.000000,0.133821
0.355500,0.100000,0.185747
0.355500,0.200000,0.247894
0.355500,0.300000,0.288662
0.355500,0.400000,0.311707
0.355500,0.500000,0.319183
0.355500,0.600000,0.311730
0.355500,0.700000,0.288758
0.355500,0.800000,0.248329
0.355500,0.900000,0.188425
0.355500,1.000000,0.149881
0.360000,0.000000,0.134782
0.360000,0.100000,0.187124
0.360000,0.200000,0.248863
0.360000,0.300000,0.289457
0.360000,0.400000,0.312421
0.360000,0.500000,0.319873
0.360000,0.600000,0.312445
0.360000,0.700000,0.289559
0.360000,0.800000,0.249321
0.360000,0.900000,0.189882
0.360000,1.000000,0.151018
0.364500,0.000000,0.135742
0.364500,0.100000,0.188505
0.364500,0.200000,0.249843
0.364500,0.300000,0.290266
0.364500,0.400000,0.313149
0.364500,0.500000,0.320577
0.364500,0.600000,0.313175
0.364500,0.700000,0.290374
0.364500,0.800000,0.250325
0.364500,0.900000,0.191345
0.364500,1.000000,0.152155
0.369000,0.000000,0.136701
0.369000,0.100000,0.189891
0.369000,0.200000,0.250834
0.369000,0.300000,0.291087
0.369000,0.400000,0.313892
0.369000,0.500000,0.321296
0.369000,0.600000,0.313920
0.369000,0.700000,0.291202
0.369000,0.800000,0.251340
0.369000,0.900000,0.192813
0.369000,1.000000,0.153292
0.373500,0.000000,0.137659
0.373500,0.100000,0.191281
0.373500,0.200000,0.251837
0.373500,0.300000,0.291921
0.373500,0.400000,0.314649
0.373500,0.500000,0.322031
0.373500,0.600000,0.314679
0.373500,0.700000,0.292044
0.373500,0.800000,0.252368
0.373500,0.900000,0.194286
0.373500,1.000000,0.154429
0.378000,0.000000,0.138616
0.378000,0.100000,0.192675
0.378000,0.200000,0.252851
0.378000,0.300000,0.292769
0.378000,0.400000,0.315421
0.378000,0.500000,0.322780
0.378000,0.600000,0.315453
0.378000,0.700000,0.292900
