t,x,u
0.048000,0.200000,0.196038
0.048000,0.300000,0.259796
0.048000,0.400000,0.297597
0.048000,0.500000,0.310096
0.048000,0.600000,0.297597
0.048000,0.700000,0.259796
0.048000,0.800000,0.196038
0.048000,0.900000,0.106814
0.048000,1.000000,0.039747
0.052000,0.000000,0.038651
0.052000,0.100000,0.107572
0.052000,0.200000,0.196739
0.052000,0.300000,0.259958
0.052000,0.400000,0.297283
0.052000,0.500000,0.309602
0.052000,0.600000,0.297283
0.052000,0.700000,0.259958
0.052000,0.800000,0.196739
0.052000,0.900000,0.107570
0.052000,1.000000,0.042513
0.056000,0.000000,0.041087
0.056000,0.100000,0.108336
0.056000,0.200000,0.197433
0.056000,0.300000,0.260120
0.056000,0.400000,0.296984
0.056000,0.500000,0.309132
0.056000,0.600000,0.296984
0.056000,0.700000,0.260120
0.056000,0.800000,0.197433
0.056000,0.900000,0.108334
0.056000,1.000000,0.045194
0.060000,0.000000,0.043450
0.060000,0.100000,0.109107
0.060000,0.200000,0.198120
0.060000,0.300000,0.260282
0.060000,0.400000,0.296703
0.060000,0.500000,0.308686
0.060000,0.600000,0.296703
0.060000,0.700000,0.260282
0.060000,0.800000,0.198120
0.060000,0.900000,0.109107
0.060000,1.000000,0.047795
0.064000,0.000000,0.045742
0.064000,0.100000,0.109887
0.064000,0.200000,0.198802
0.064000,0.300000,0.260444
0.064000,0.400000,0.296437
0.064000,0.500000,0.308263
0.064000,0.600000,0.296437
0.064000,0.700000,0.260444
0.064000,0.800000,0.198802
0.064000,0.900000,0.109890
0.064000,1.000000,0.050318
0.068000,0.000000,0.047966
0.068000,0.100000,0.110676
0.068000,0.200000,0.199477
0.068000,0.300000,0.260607
0.068000,0.400000,0.296187
0.068000,0.500000,0.307863
0.068000,0.600000,0.296187
0.068000,0.700000,0.260607
0.068000,0.800000,0.199477
0.068000,0.900000,0.110681
0.068000,1.000000,0.052768
0.072000,0.000000,0.050126
0.072000,0.100000,0.111473
0.072000,0.200000,0.200147
0.072000,0.300000,0.260772
0.072000,0.400000,0.295952
0.072000,0.500000,0.307484
0.072000,0.600000,0.295952
0.072000,0.700000,0.260772
0.072000,0.800000,0.200147
0.072000,0.900000,0.111482
0.072000,1.000000,0.055148
0.076000,0.000000,0.052225
0.076000,0.100000,0.112279
0.076000,0.200000,0.200811
0.076000,0.300000,0.260939
0.076000,0.400000,0.295733
0.076000,0.500000,0.307126
0.076000,0.600000,0.295733
0.076000,0.700000,0.260939
0.076000,0.800000,0.200811
0.076000,0.900000,0.112292
0.076000,1.000000,0.057460
0.080000,0.000000,0.054264
0.080000,0.100000,0.113094
0.080000,0.200000,0.201470
0.080000,0.300000,0.261108
0.080000,0.400000,0.295529
0.080000,0.500000,0.306789
0.080000,0.600000,0.295529
0.080000,0.700000,0.261108
0.080000,0.800000,0.201470
0.080000,0.900000,0.113112
0.080000,1.000000,0.059708
0.084000,0.000000,0.056246
0.084000,0.100000,0.113917
0.084000,0.200000,0.202123
0.084000,0.300000,0.261280
0.084000,0.400000,0.295340
0.084000,0.500000,0.306472
0.084000,0.600000,0.295340
0.084000,0.700000,0.261280
0.084000,0.800000,0.202123
0.084000,0.900000,0.113941
0.084000,1.000000,0.061894
0.088000,0.000000,0.058175
0.088000,0.100000,0.114749
0.088000,0.200000,0.202772
0.088000,0.300000,0.261455
0.088000,0.400000,0.295166
0.088000,0.500000,0.306174
0.088000,0.600000,0.295166
0.088000,0.700000,0.261455
0.088000,0.800000,0.202772
0.088000,0.900000,0.114779
0.088000,1.000000,0.064022
0.092000,0.000000,0.060052
0.092000,0.100000,0.115590
0.092000,0.200000,0.203416
0.092000,0.300000,0.261634
0.092000,0.400000,0.295007
0.092000,0.500000,0.305896
0.092000,0.600000,0.295007
0.092000,0.700000,0.261634
0.092000,0.800000,0.203416
0.092000,0.900000,0.115627
0.092000,1.000000,0.066094
0.096000,0.000000,0.061880
0.096000,0.100000,0.116439
0.096000,0.200000,0.204055
0.096000,0.300000,0.261816
0.096000,0.400000,0.294862
0.096000,0.500000,0.305637
0.096000,0.600000,0.294862
0.096000,0.700000,0.261816
0.096000,0.800000,0.204056
0.096000,0.900000,0.116484
0.096000,1.000000,0.068112
0.100000,0.000000,0.063660
0.100000,0.100000,0.117297
0.100000,0.200000,0.204690
0.100000,0.300000,0.262003
0.100000,0.400000,0.294732
0.100000,0.500000,0.305396
0.100000,0.600000,0.294732
0.100000,0.700000,0.262003
0.100000,0.800000,0.204691
0.100000,0.900000,0.117351
0.100000,1.000000,0.070080
0.104000,0.000000,0.065396
0.104000,0.100000,0.118164
0.104000,0.200000,0.205322
0.104000,0.300000,0.262194
0.104000,0.400000,0.294616
0.104000,0.500000,0.305173
0.104000,0.600000,0.294616
0.104000,0.700000,0.262194
0.104000,0.800000,0.205323
0.104000,0.900000,0.118227
0.104000,1.000000,0.071999
0.108000,0.000000,0.067088
0.108000,0.100000,0.119038
0.108000,0.200000,0.205949
0.108000,0.300000,0.262389
0.108000,0.400000,0.294513
0.108000,0.500000,0.304967
0.108000,0.600000,0.294513
0.108000,0.700000,0.262390
0.108000,0.800000,0.205951
0.108000,0.900000,0.119112
0.108000,1.000000,0.073871
0.112000,0.000000,0.068740
0.112000,0.100000,0.119922
0.112000,0.200000,0.206574
0.112000,0.300000,0.262590
0.112000,0.400000,0.294425
0.112000,0.500000,0.304779
0.112000,0.600000,0.294425
0.112000,0.700000,0.262590
0.112000,0.800000,0.206575
0.112000,0.900000,0.120007
0.112000,1.000000,0.075699
0.116000,0.000000,0.070352
0.116000,0.100000,0.120813
0.116000,0.200000,0.207195
0.116000,0.300000,0.262796
0.116000,0.400000,0.294350
0.116000,0.500000,0.304608
0.116000,0.600000,0.294350
0.116000,0.700000,0.262796
0.116000,0.800000,0.207197
0.116000,0.900000,0.120911
0.116000,1.000000,0.077485
0.120000,0.000000,0.071926
0.120000,0.100000,0.121713
0.120000,0.200000,0.207813
0.120000,0.300000,0.263006
0.120000,0.400000,0.294289
0.120000,0.500000,0.304454
0.120000,0.600000,0.294289
0.120000,0.700000,0.263007
0.120000,0.800000,0.207816
0.120000,0.900000,0.121825
0.120000,1.000000,0.079230
0.124000,0.000000,0.073465
0.124000,0.100000,0.122621
0.124000,0.200000,0.208429
0.124000,0.300000,0.263223
0.124000,0.400000,0.294241
0.124000,0.500000,0.304316
0.124000,0.600000,0.294241
0.124000,0.700000,0.263223
0.124000,0.800000,0.208432
0.124000,0.900000,0.122747
0.124000,1.000000,0.080937
0.128000,0.000000,0.074969
0.128000,0.100000,0.123538
0.128000,0.200000,0.209043
0.128000,0.300000,0.263445
0.128000,0.400000,0.294207
0.128000,0.500000,0.304194
0.128000,0.600000,0.294207
0.128000,0.700000,0.263445
0.128000,0.800000,0.209047
0.128000,0.900000,0.123679
0.128000,1.000000,0.082607
0.132000,0.000000,0.076440
0.132000,0.100000,0.124462
0.132000,0.200000,0.209654
0.132000,0.300000,0.263673
0.132000,0.400000,0.294185
0.132000,0.500000,0.304088
0.132000,0.600000,0.294185
0.132000,0.700000,0.263673
0.132000,0.800000,0.209659
0.132000,0.900000,0.124620
0.132000,1.000000,0.084242
0.136000,0.000000,0.077881
0.136000,0.100000,0.125394
0.136000,0.200000,0.210264
0.136000,0.300000,0.263907
0.136000,0.400000,0.294177
0.136000,0.500000,0.303997
0.136000,0.600000,0.294177
0.136000,0.700000,0.263907
0.136000,0.800000,0.210269
0.136000,0.900000,0.125569
0.136000,1.000000,0.085844
0.140000,0.000000,0.079291
0.140000,0.100000,0.126334
0.140000,0.200000,0.210872
0.140000,0.300000,0.264147
0.140000,0.400000,0.294182
0.140000,0.500000,0.303922
0.140000,0.600000,0.294182
0.140000,0.700000,0.264147
0.140000,0.800000,0.210879
0.140000,0.900000,0.126528
0.140000,1.000000,0.087414
0.144000,0.000000,0.080673
0.144000,0.100000,0.127282
0.144000,0.200000,0.211479
0.144000,0.300000,0.264393
0.144000,0.400000,0.294199
0.144000,0.500000,0.303863
0.144000,0.600000,0.294199
0.144000,0.700000,0.264394
0.144000,0.800000,0.211487
0.144000,0.900000,0.127495
0.144000,1.000000,0.088953
0.148000,0.000000,0.082027
0.148000,0.100000,0.128237
0.148000,0.200000,0.212085
0.148000,0.300000,0.264646
0.148000,0.400000,0.294229
0.148000,0.500000,0.303818
0.148000,0.600000,0.294229
0.148000,0.700000,0.264647
0.148000,0.800000,0.212094
0.148000,0.900000,0.128471
0.148000,1.000000,0.090464
0.152000,0.000000,0.083356
0.152000,0.100000,0.129200
0.152000,0.200000,0.212691
0.152000,0.300000,0.264906
0.152000,0.400000,0.294272
0.152000,0.500000,0.303788
0.152000,0.600000,0.294272
0.152000,0.700000,0.264906
0.152000,0.800000,0.212701
0.152000,0.900000,0.129456
0.152000,1.000000,0.091947
0.156000,0.000000,0.084659
0.156000,0.100000,0.130171
0.156000,0.200000,0.213296
0.156000,0.300000,0.265172
0.156000,0.400000,0.294327
0.156000,0.500000,0.303773
0.156000,0.600000,0.294328
0.156000,0.700000,0.265173
0.156000,0.800000,0.213307
0.156000,0.900000,0.130449
0.156000,1.000000,0.093403
0.160000,0.000000,0.085939
0.160000,0.100000,0.131149
0.160000,0.200000,0.213901
0.160000,0.300000,0.265445
0.160000,0.400000,0.294395
0.160000,0.500000,0.303772
0.160000,0.600000,0.294395
0.160000,0.700000,0.265446
0.160000,0.800000,0.213914
0.160000,0.900000,0.131450
0.160000,1.000000,0.094835
0.164000,0.000000,0.087197
0.164000,0.100000,0.132134
0.164000,0.200000,0.214506
0.164000,0.300000,0.265724
0.164000,0.400000,0.294475
0.164000,0.500000,0.303785
0.164000,0.600000,0.294475
0.164000,0.700000,0.265726
0.164000,0.800000,0.214520
0.164000,0.900000,0.132460
0.164000,1.000000,0.096242
0.168000,0.000000,0.088432
0.168000,0.100000,0.133126
0.168000,0.200000,0.215112
0.168000,0.300000,0.266011
0.168000,0.400000,0.294567
0.168000,0.500000,0.303813
0.168000,0.600000,0.294568
0.168000,0.700000,0.266013
0.168000,0.800000,0.215128
0.168000,0.900000,0.133478
0.168000,1.000000,0.097627
0.172000,0.000000,0.089648
0.172000,0.100000,0.134125
0.172000,0.200000,0.215718
0.172000,0.300000,0.266305
0.172000,0.400000,0.294672
0.172000,0.500000,0.303854
0.172000,0.600000,0.294672
0.172000,0.700000,0.266307
0.172000,0.800000,0.215736
0.172000,0.900000,0.134503
0.172000,1.000000,0.098991
0.176000,0.000000,0.090843
0.176000,0.100000,0.135131
0.176000,0.200000,0.216325
0.176000,0.300000,0.266606
0.176000,0.400000,0.294788
0.176000,0.500000,0.303909
0.176000,0.600000,0.294789
0.176000,0.700000,0.266608
0.176000,0.800000,0.216345
0.176000,0.900000,0.135537
0.176000,1.000000,0.100333
0.180000,0.000000,0.092020
0.180000,0.100000,0.136144
0.180000,0.200000,0.216934
0.180000,0.300000,0.266915
0.180000,0.400000,0.294917
0.180000,0.500000,0.303978
0.180000,0.600000,0.294917
0.180000,0.700000,0.266917
0.180000,0.800000,0.216956
0.180000,0.900000,0.136579
0.180000,1.000000,0.101657
0.184000,0.000000,0.093178
0.184000,0.100000,0.137164
0.184000,0.200000,0.217543
0.184000,0.300000,0.267231
0.184000,0.400000,0.295057
0.184000,0.500000,0.304061
0.184000,0.600000,0.295058
0.184000,0.700000,0.267233
0.184000,0.800000,0.217568
0.184000,0.900000,0.137629
0.184000,1.000000,0.102961
0.188000,0.000000,0.094320
0.188000,0.100000,0.138190
0.188000,0.200000,0.218155
0.188000,0.300000,0.267554
0.188000,0.400000,0.295210
0.188000,0.500000,0.304157
0.188000,0.600000,0.295210
0.188000,0.700000,0.267557
0.188000,0.800000,0.218182
0.188000,0.900000,0.138686
0.188000,1.000000,0.104248
0.192000,0.000000,0.095445
0.192000,0.100000,0.139222
0.192000,0.200000,0.218768
0.192000,0.300000,0.267885
0.192000,0.400000,0.295374
0.192000,0.500000,0.304266
0.192000,0.600000,0.295374
0.192000,0.700000,0.267888
0.192000,0.800000,0.218798
0.192000,0.900000,0.139750
0.192000,1.000000,0.105518
0.196000,0.000000,0.096555
0.196000,0.100000,0.140261
0.196000,0.200000,0.219384
0.196000,0.300000,0.268223
0.196000,0.400000,0.295549
0.196000,0.500000,0.304388
0.196000,0.600000,0.295550
0.196000,0.700000,0.268227
0.196000,0.800000,0.219416
0.196000,0.900000,0.140822
0.196000,1.000000,0.106772
0.200000,0.000000,0.097650
0.200000,0.100000,0.141306
0.200000,0.200000,0.220001
0.200000,0.300000,0.268569
0.200000,0.400000,0.295737
0.200000,0.500000,0.304523
0.200000,0.600000,0.295738
0.200000,0.700000,0.268574
0.200000,0.800000,0.220037
0.200000,0.900000,0.141902
0.200000,1.000000,0.108010
0.204000,0.000000,0.098731
0.204000,0.100000,0.142358
0.204000,0.200000,0.220622
0.204000,0.300000,0.268923
0.204000,0.400000,0.295936
0.204000,0.500000,0.304671
0.204000,0.600000,0.295937
0.204000,0.700000,0.268928
0.204000,0.800000,0.220661
0.204000,0.900000,0.142988
0.204000,1.000000,0.109235
0.208000,0.000000,0.099799
0.208000,0.100000,0.143415
0.208000,0.200000,0.221245
0.208000,0.300000,0.269285
0.208000,0.400000,0.296147
0.208000,0.500000,0.304833
0.208000,0.600000,0.296148
0.208000,0.700000,0.269290
0.208000,0.800000,0.221288
0.208000,0.900000,0.144082
0.208000,1.000000,0.110445
0.212000,0.000000,0.100854
0.212000,0.100000,0.144478
0.212000,0.200000,0.221872
0.212000,0.300000,0.269655
0.212000,0.400000,0.296369
0.212000,0.500000,0.305007
0.212000,0.600000,0.296370
0.212000,0.700000,0.269661
0.212000,0.800000,0.221919
0.212000,0.900000,0.145182
0.212000,1.000000,0.111643
0.216000,0.000000,0.101896
0.216000,0.100000,0.145548
0.216000,0.200000,0.222501
0.216000,0.300000,0.270033
0.216000,0.400000,0.296603
0.216000,0.500000,0.305193
0.216000,0.600000,0.296604
0.216000,0.700000,0.270039
0.216000,0.800000,0.222552
0.216000,0.900000,0.146290
0.216000,1.000000,0.112828
0.220000,0.000000,0.102927
0.220000,0.100000,0.146622
0.220000,0.200000,0.223134
0.220000,0.300000,0.270419
0.220000,0.400000,0.296848
0.220000,0.500000,0.305392
0.220000,0.600000,0.296849
0.220000,0.700000,0.270426
0.220000,0.800000,0.223190
0.220000,0.900000,0.147404
0.220000,1.000000,0.114001
0.224000,0.000000,0.103947
0.224000,0.100000,0.147703
0.224000,0.200000,0.223771
0.224000,0.300000,0.270812
0.224000,0.400000,0.297104
0.224000,0.500000,0.305604
0.224000,0.600000,0.297105
0.224000,0.700000,0.270820
0.224000,0.800000,0.223832
0.224000,0.900000,0.148525
0.224000,1.000000,0.115163
0.228000,0.000000,0.104956
0.228000,0.100000,0.148789
0.228000,0.200000,0.224412
0.228000,0.300000,0.271215
0.228000,0.400000,0.297372
0.228000,0.500000,0.305828
0.228000,0.600000,0.297373
0.228000,0.700000,0.271223
0.228000,0.800000,0.224477
0.228000,0.900000,0.149652
0.228000,1.000000,0.116315
0.232000,0.000000,0.105956
0.232000,0.100000,0.149880
0.232000,0.200000,0.225057
0.232000,0.300000,0.271625
0.232000,0.400000,0.297651
0.232000,0.500000,0.306065
0.232000,0.600000,0.297653
0.232000,0.700000,0.271635
0.232000,0.800000,0.225128
0.232000,0.900000,0.150786
0.232000,1.000000,0.117457
0.236000,0.000000,0.106945
0.236000,0.100000,0.150977
0.236000,0.200000,0.225706
0.236000,0.300000,0.272044
0.236000,0.400000,0.297941
0.236000,0.500000,0.306313
0.236000,0.600000,0.297943
0.236000,0.700000,0.272054
0.236000,0.800000,0.225783
0.236000,0.900000,0.151926
0.236000,1.000000,0.118589
0.240000,0.000000,0.107926
0.240000,0.100000,0.152079
0.240000,0.200000,0.226360
0.240000,0.300000,0.272471
0.240000,0.400000,0.298243
0.240000,0.500000,0.306574
0.240000,0.600000,0.298245
0.240000,0.700000,0.272483
0.240000,0.800000,0.226442
0.240000,0.900000,0.153072
0.240000,1.000000,0.119712
0.244000,0.000000,0.108898
0.244000,0.100000,0.153186
0.244000,0.200000,0.227019
0.244000,0.300000,0.272906
0.244000,0.400000,0.298556
0.244000,0.500000,0.306848
0.244000,0.600000,0.298558
0.244000,0.700000,0.272919
0.244000,0.800000,0.227107
0.244000,0.900000,0.154225
0.244000,1.000000,0.120827
0.248000,0.000000,0.109862
0.248000,0.100000,0.154298
0.248000,0.200000,0.227682
0.248000,0.300000,0.273351
0.248000,0.400000,0.298880
0.248000,0.500000,0.307133
0.248000,0.600000,0.298882
0.248000,0.700000,0.273365
0.248000,0.800000,0.227777
0.248000,0.900000,0.155383
0.248000,1.000000,0.121934
0.252000,0.000000,0.110819
0.252000,0.100000,0.155415
0.252000,0.200000,0.228351
0.252000,0.300000,0.273803
0.252000,0.400000,0.299215
0.252000,0.500000,0.307430
0.252000,0.600000,0.299218
0.252000,0.700000,0.273819
0.252000,0.800000,0.228452
0.252000,0.900000,0.156548
0.252000,1.000000,0.123033
0.256000,0.000000,0.111768
0.256000,0.100000,0.156537
0.256000,0.200000,0.229025
0.256000,0.300000,0.274265
0.256000,0.400000,0.299562
0.256000,0.500000,0.307740
0.256000,0.600000,0.299565
0.256000,0.700000,0.274281
0.256000,0.800000,0.229133
0.256000,0.900000,0.157718
0.256000,1.000000,0.124125
0.260000,0.000000,0.112709
0.260000,0.100000,0.157664
0.260000,0.200000,0.229704
0.260000,0.300000,0.274735
0.260000,0.400000,0.299919
0.260000,0.500000,0.308061
0.260000,0.600000,0.299922
0.260000,0.700000,0.274753
0.260000,0.800000,0.229820
0.260000,0.900000,0.158894
0.260000,1.000000,0.125211
0.264000,0.000000,0.113645
0.264000,0.100000,0.158795
0.264000,0.200000,0.230389
0.264000,0.300000,0.275213
0.264000,0.400000,0.300288
0.264000,0.500000,0.308395
0.264000,0.600000,0.300291
0.264000,0.700000,0.275233
0.264000,0.800000,0.230513
0.264000,0.900000,0.160076
0.264000,1.000000,0.126290
0.268000,0.000000,0.114574
0.268000,0.100000,0.159931
0.268000,0.200000,0.231079
0.268000,0.300000,0.275701
0.268000,0.400000,0.300667
0.268000,0.500000,0.308740
0.268000,0.600000,0.300671
0.268000,0.700000,0.275722
0.268000,0.800000,0.231212
0.268000,0.900000,0.161263
0.268000,1.000000,0.127363
0.272000,0.000000,0.115497
0.272000,0.100000,0.161072
0.272000,0.200000,0.231776
0.272000,0.300000,0.276198
0.272000,0.400000,0.301058
0.272000,0.500000,0.309097
0.272000,0.600000,0.301063
0.272000,0.700000,0.276221
0.272000,0.800000,0.231918
0.272000,0.900000,0.162456
0.272000,1.000000,0.128431
0.276000,0.000000,0.116414
0.276000,0.100000,0.162217
0.276000,0.200000,0.232479
0.276000,0.300000,0.276703
0.276000,0.400000,0.301460
0.276000,0.500000,0.309466
0.276000,0.600000,0.301465
0.276000,0.700000,0.276728
0.276000,0.800000,0.232630
0.276000,0.900000,0.163654
0.276000,1.000000,0.129493
0.280000,0.000000,0.117326
0.280000,0.100000,0.163366
0.280000,0.200000,0.233188
0.280000,0.300000,0.277217
0.280000,0.400000,0.301873
0.280000,0.500000,0.309847
0.280000,0.600000,0.301878
0.280000,0.700000,0.277245
0.280000,0.800000,0.233348
0.280000,0.900000,0.164858
0.280000,1.000000,0.130551
0.284000,0.000000,0.118234
0.284000,0.100000,0.164520
0.284000,0.200000,0.233903
0.284000,0.300000,0.277741
0.284000,0.400000,0.302297
0.284000,0.500000,0.310239
0.284000,0.600000,0.302303
0.284000,0.700000,0.277770
0.284000,0.800000,0.234074
0.284000,0.900000,0.166067
0.284000,1.000000,0.131604
0.288000,0.000000,0.119136
0.288000,0.100000,0.165678
0.288000,0.200000,0.234626
0.288000,0.300000,0.278274
0.288000,0.400000,0.302732
0.288000,0.500000,0.310644
0.288000,0.600000,0.302739
0.288000,0.700000,0.278305
0.288000,0.800000,0.234806
0.288000,0.900000,0.167281
0.288000,1.000000,0.132653
0.292000,0.000000,0.120034
0.292000,0.100000,0.166840
0.292000,0.200000,0.235354
0.292000,0.300000,0.278816
0.292000,0.400000,0.303178
0.292000,0.500000,0.311060
0.292000,0.600000,0.303185
0.292000,0.700000,0.278850
0.292000,0.800000,0.235546
0.292000,0.900000,0.168500
0.292000,1.000000,0.133697
0.296000,0.000000,0.120928
0.296000,0.100000,0.168006
0.296000,0.200000,0.236090
0.296000,0.300000,0.279367
0.296000,0.400000,0.303636
0.296000,0.500000,0.311487
0.296000,0.600000,0.303643
0.296000,0.700000,0.279403
0.296000,0.800000,0.236293
0.296000,0.900000,0.169724
0.296000,1.000000,0.134738
0.300000,0.000000,0.121817
0.300000,0.100000,0.169176
0.300000,0.200000,0.236833
0.300000,0.300000,0.279927
0.300000,0.400000,0.304104
0.300000,0.500000,0.311927
0.300000,0.600000,0.304112
0.300000,0.700000,0.279967
0.300000,0.800000,0.237048
0.300000,0.900000,0.170953
0.300000,1.000000,0.135776
0.304000,0.000000,0.122703
0.304000,0.100000,0.170351
0.304000,0.200000,0.237583
0.304000,0.300000,0.280497
0.304000,0.400000,0.304583
0.304000,0.500000,0.312378
0.304000,0.600000,0.304592
0.304000,0.700000,0.280539
0.304000,0.800000,0.237810
0.304000,0.900000,0.172187
0.304000,1.000000,0.136810
0.308000,0.000000,0.123586
0.308000,0.100000,0.171529
0.308000,0.200000,0.238340
0.308000,0.300000,0.281076
0.308000,0.400000,0.305074
0.308000,0.500000,0.312841
0.308000,0.600000,0.305083
0.308000,0.700000,0.281122
0.308000,0.800000,0.238580
0.308000,0.900000,0.173426
0.308000,1.000000,0.137842
0.312000,0.000000,0.124465
0.312000,0.100000,0.172711
0.312000,0.200000,0.239104
0.312000,0.300000,0.281665
0.312000,0.400000,0.305575
0.312000,0.500000,0.313315
0.312000,0.600000,0.305585
0.312000,0.700000,0.281714
0.312000,0.800000,0.239358
0.312000,0.900000,0.174669
0.312000,1.000000,0.138870
0.316000,0.000000,0.125341
0.316000,0.100000,0.173897
0.316000,0.200000,0.239877
0.316000,0.300000,0.282264
0.316000,0.400000,0.306088
0.316000,0.500000,0.313801
0.316000,0.600000,0.306099
0.316000,0.700000,0.282315
0.316000,0.800000,0.240144
0.316000,0.900000,0.175918
0.316000,1.000000,0.139897
0.320000,0.000000,0.126215
0.320000,0.100000,0.175086
0.320000,0.200000,0.240656
0.320000,0.300000,0.282872
0.320000,0.400000,0.306611
0.320000,0.500000,0.314299
0.320000,0.600000,0.306623
0.320000,0.700000,0.282927
0.320000,0.800000,0.240939
0.320000,0.900000,0.177171
0.320000,1.000000,0.140921
0.324000,0.000000,0.127086
0.324000,0.100000,0.176280
0.324000,0.200000,0.241444
0.324000,0.300000,0.283490
0.324000,0.400000,0.307146
0.324000,0.500000,0.314808
0.324000,0.600000,0.307159
0.324000,0.700000,0.283548
0.324000,0.800000,0.241741
0.324000,0.900000,0.178428
0.324000,1.000000,0.141943
0.328000,0.000000,0.127954
0.328000,0.100000,0.177477
0.328000,0.200000,0.242239
0.328000,0.300000,0.284117
0.328000,0.400000,0.307692
0.328000,0.500000,0.315329
0.328000,0.600000,0.307706
0.328000,0.700000,0.284180
0.328000,0.800000,0.242552
0.328000,0.900000,0.179690
0.328000,1.000000,0.142963
0.332000,0.000000,0.128820
0.332000,0.100000,0.178677
0.332000,0.200000,0.243043
0.332000,0.300000,0.284754
0.332000,0.400000,0.308249
0.332000,0.500000,0.315862
0.332000,0.600000,0.308264
0.332000,0.700000,0.284821
0.332000,0.800000,0.243372
0.332000,0.900000,0.180956
0.332000,1.000000,0.143981
0.336000,0.000000,0.129684
0.336000,0.100000,0.179882
0.336000,0.200000,0.243855
0.336000,0.300000,0.285402
0.336000,0.400000,0.308818
0.336000,0.500000,0.316406
0.336000,0.600000,0.308834
0.336000,0.700000,0.285473
